lambda_filter,lambda_anti_filter,lambda_ewc,plasticity,stability,p1,p2,p1_null,p2_null,p1_range,p2_range,p1_embedding,p2_embedding,p1_embedding_null,p2_embedding_null,p1_embedding_range,p2_embedding_range
1.0,1.0,6437.857427240419,0.6350545155317836,0.7419731465265615,0.1894286,0.4538595,0.13249856,0.29035452,0.15559256,0.371795,1.5133734,0.58870614,0.9391405,0.3242951,1.2628021,0.4779205
