lambda_filter,lambda_anti_filter,lambda_ewc,plasticity,stability,p1,p2,p1_null,p2_null,p1_range,p2_range,p1_embedding,p2_embedding,p1_embedding_null,p2_embedding_null,p1_embedding_range,p2_embedding_range
1.0,1.0,578.1122647641758,0.6848385105945278,0.696244405526367,0.39331853,0.91344166,0.22922578,0.61306065,0.3269775,0.71277916,2.6844013,0.99058384,1.600599,0.5740412,2.2292595,0.77709204
