index,task,phase,cl_result,run,tstamp,algorithm,manager,replay_mem_size,dense_size,ridge_result
927,7,3,0.1,replay,1695513564.399709,replay,True,100,256,0.638
928,7,4,0.1,replay,1695513564.399709,replay,True,100,256,0.664
929,7,5,0.1,replay,1695513564.399709,replay,True,100,256,0.672
930,7,6,0.1,replay,1695513564.399709,replay,True,100,256,0.694
931,7,7,0.781,replay,1695513564.399709,replay,True,100,256,0.778
932,7,8,0.713,replay,1695513564.399709,replay,True,100,256,0.765
933,7,9,0.664,replay,1695513564.399709,replay,True,100,256,0.742
934,7,10,0.624,replay,1695513564.399709,replay,True,100,256,0.739
935,8,0,0.1,replay,1695513564.399709,replay,True,100,256,0.63
936,8,1,0.1,replay,1695513564.399709,replay,True,100,256,0.667
937,8,2,0.1,replay,1695513564.399709,replay,True,100,256,0.678
938,8,3,0.1,replay,1695513564.399709,replay,True,100,256,0.701
939,8,4,0.1,replay,1695513564.399709,replay,True,100,256,0.716
940,8,5,0.1,replay,1695513564.399709,replay,True,100,256,0.718
941,8,6,0.1,replay,1695513564.399709,replay,True,100,256,0.712
942,8,7,0.1,replay,1695513564.399709,replay,True,100,256,0.742
943,8,8,0.841,replay,1695513564.399709,replay,True,100,256,0.837
944,8,9,0.793,replay,1695513564.399709,replay,True,100,256,0.829
945,8,10,0.745,replay,1695513564.399709,replay,True,100,256,0.795
946,9,0,0.1,replay,1695513564.399709,replay,True,100,256,0.615
947,9,1,0.1,replay,1695513564.399709,replay,True,100,256,0.674
948,9,2,0.1,replay,1695513564.399709,replay,True,100,256,0.673
949,9,3,0.1,replay,1695513564.399709,replay,True,100,256,0.712
950,9,4,0.1,replay,1695513564.399709,replay,True,100,256,0.709
951,9,5,0.1,replay,1695513564.399709,replay,True,100,256,0.702
952,9,6,0.1,replay,1695513564.399709,replay,True,100,256,0.706
953,9,7,0.1,replay,1695513564.399709,replay,True,100,256,0.714
954,9,8,0.1,replay,1695513564.399709,replay,True,100,256,0.726
955,9,9,0.809,replay,1695513564.399709,replay,True,100,256,0.814
956,9,10,0.75,replay,1695513564.399709,replay,True,100,256,0.784
957,10,0,0.1,replay,1695513564.399709,replay,True,100,256,0.597
958,10,1,0.1,replay,1695513564.399709,replay,True,100,256,0.616
959,10,2,0.1,replay,1695513564.399709,replay,True,100,256,0.642
960,10,3,0.1,replay,1695513564.399709,replay,True,100,256,0.653
961,10,4,0.1,replay,1695513564.399709,replay,True,100,256,0.649
962,10,5,0.1,replay,1695513564.399709,replay,True,100,256,0.67
963,10,6,0.1,replay,1695513564.399709,replay,True,100,256,0.658
964,10,7,0.1,replay,1695513564.399709,replay,True,100,256,0.692
965,10,8,0.1,replay,1695513564.399709,replay,True,100,256,0.684
966,10,9,0.1,replay,1695513564.399709,replay,True,100,256,0.705
967,10,10,0.821,replay,1695513564.399709,replay,True,100,256,0.825
968,0,0,0.836,replay,1695513572.4305735,replay,True,100,512,0.8361
969,0,1,0.7744,replay,1695513572.4305735,replay,True,100,512,0.7976
970,0,2,0.718,replay,1695513572.4305735,replay,True,100,512,0.767
971,0,3,0.6763,replay,1695513572.4305735,replay,True,100,512,0.746
972,0,4,0.6771,replay,1695513572.4305735,replay,True,100,512,0.744
973,0,5,0.6448,replay,1695513572.4305735,replay,True,100,512,0.7367
974,0,6,0.6047,replay,1695513572.4305735,replay,True,100,512,0.7283
975,0,7,0.5751,replay,1695513572.4305735,replay,True,100,512,0.7266
976,0,8,0.5711,replay,1695513572.4305735,replay,True,100,512,0.7258
977,0,9,0.5672,replay,1695513572.4305735,replay,True,100,512,0.7217
978,0,10,0.5575,replay,1695513572.4305735,replay,True,100,512,0.7099
979,1,0,0.1,replay,1695513572.4305735,replay,True,100,512,0.688
980,1,1,0.838,replay,1695513572.4305735,replay,True,100,512,0.847
981,1,2,0.794,replay,1695513572.4305735,replay,True,100,512,0.827
982,1,3,0.771,replay,1695513572.4305735,replay,True,100,512,0.808
983,1,4,0.766,replay,1695513572.4305735,replay,True,100,512,0.813
984,1,5,0.751,replay,1695513572.4305735,replay,True,100,512,0.804
985,1,6,0.714,replay,1695513572.4305735,replay,True,100,512,0.779
986,1,7,0.688,replay,1695513572.4305735,replay,True,100,512,0.795
987,1,8,0.688,replay,1695513572.4305735,replay,True,100,512,0.783
988,1,9,0.698,replay,1695513572.4305735,replay,True,100,512,0.783
989,1,10,0.662,replay,1695513572.4305735,replay,True,100,512,0.777
990,2,0,0.1,replay,1695513572.4305735,replay,True,100,512,0.58
991,2,1,0.1,replay,1695513572.4305735,replay,True,100,512,0.64
992,2,2,0.798,replay,1695513572.4305735,replay,True,100,512,0.791
993,2,3,0.751,replay,1695513572.4305735,replay,True,100,512,0.777
994,2,4,0.712,replay,1695513572.4305735,replay,True,100,512,0.761
995,2,5,0.703,replay,1695513572.4305735,replay,True,100,512,0.755
996,2,6,0.621,replay,1695513572.4305735,replay,True,100,512,0.739
997,2,7,0.631,replay,1695513572.4305735,replay,True,100,512,0.731
998,2,8,0.618,replay,1695513572.4305735,replay,True,100,512,0.722
999,2,9,0.599,replay,1695513572.4305735,replay,True,100,512,0.716
1000,2,10,0.574,replay,1695513572.4305735,replay,True,100,512,0.723
1001,3,0,0.1,replay,1695513572.4305735,replay,True,100,512,0.677
1002,3,1,0.1,replay,1695513572.4305735,replay,True,100,512,0.702
1003,3,2,0.1,replay,1695513572.4305735,replay,True,100,512,0.711
1004,3,3,0.826,replay,1695513572.4305735,replay,True,100,512,0.817
1005,3,4,0.763,replay,1695513572.4305735,replay,True,100,512,0.811
1006,3,5,0.72,replay,1695513572.4305735,replay,True,100,512,0.774
1007,3,6,0.679,replay,1695513572.4305735,replay,True,100,512,0.778
1008,3,7,0.631,replay,1695513572.4305735,replay,True,100,512,0.768
1009,3,8,0.655,replay,1695513572.4305735,replay,True,100,512,0.76
1010,3,9,0.645,replay,1695513572.4305735,replay,True,100,512,0.78
1011,3,10,0.613,replay,1695513572.4305735,replay,True,100,512,0.791
1012,4,0,0.1,replay,1695513572.4305735,replay,True,100,512,0.683
1013,4,1,0.1,replay,1695513572.4305735,replay,True,100,512,0.718
1014,4,2,0.1,replay,1695513572.4305735,replay,True,100,512,0.737
1015,4,3,0.1,replay,1695513572.4305735,replay,True,100,512,0.773
1016,4,4,0.864,replay,1695513572.4305735,replay,True,100,512,0.85
1017,4,5,0.784,replay,1695513572.4305735,replay,True,100,512,0.834
1018,4,6,0.687,replay,1695513572.4305735,replay,True,100,512,0.822
1019,4,7,0.696,replay,1695513572.4305735,replay,True,100,512,0.803
1020,4,8,0.662,replay,1695513572.4305735,replay,True,100,512,0.793
1021,4,9,0.679,replay,1695513572.4305735,replay,True,100,512,0.8
1022,4,10,0.668,replay,1695513572.4305735,replay,True,100,512,0.799
1023,5,0,0.1,replay,1695513572.4305735,replay,True,100,512,0.629
1024,5,1,0.1,replay,1695513572.4305735,replay,True,100,512,0.712
1025,5,2,0.1,replay,1695513572.4305735,replay,True,100,512,0.719
1026,5,3,0.1,replay,1695513572.4305735,replay,True,100,512,0.724
1027,5,4,0.1,replay,1695513572.4305735,replay,True,100,512,0.73
1028,5,5,0.831,replay,1695513572.4305735,replay,True,100,512,0.842
1029,5,6,0.758,replay,1695513572.4305735,replay,True,100,512,0.803
1030,5,7,0.699,replay,1695513572.4305735,replay,True,100,512,0.803
1031,5,8,0.669,replay,1695513572.4305735,replay,True,100,512,0.804
1032,5,9,0.669,replay,1695513572.4305735,replay,True,100,512,0.794
1033,5,10,0.683,replay,1695513572.4305735,replay,True,100,512,0.794
1034,6,0,0.1,replay,1695513572.4305735,replay,True,100,512,0.633
1035,6,1,0.1,replay,1695513572.4305735,replay,True,100,512,0.703
1036,6,2,0.1,replay,1695513572.4305735,replay,True,100,512,0.722
1037,6,3,0.1,replay,1695513572.4305735,replay,True,100,512,0.717
1038,6,4,0.1,replay,1695513572.4305735,replay,True,100,512,0.748
1039,6,5,0.1,replay,1695513572.4305735,replay,True,100,512,0.747
1040,6,6,0.849,replay,1695513572.4305735,replay,True,100,512,0.848
1041,6,7,0.783,replay,1695513572.4305735,replay,True,100,512,0.819
1042,6,8,0.756,replay,1695513572.4305735,replay,True,100,512,0.807
1043,6,9,0.729,replay,1695513572.4305735,replay,True,100,512,0.805
1044,6,10,0.72,replay,1695513572.4305735,replay,True,100,512,0.799
1045,7,0,0.1,replay,1695513572.4305735,replay,True,100,512,0.583
1046,7,1,0.1,replay,1695513572.4305735,replay,True,100,512,0.611
1047,7,2,0.1,replay,1695513572.4305735,replay,True,100,512,0.639
1048,7,3,0.1,replay,1695513572.4305735,replay,True,100,512,0.644
1049,7,4,0.1,replay,1695513572.4305735,replay,True,100,512,0.659
1050,7,5,0.1,replay,1695513572.4305735,replay,True,100,512,0.678
1051,7,6,0.1,replay,1695513572.4305735,replay,True,100,512,0.685
1052,7,7,0.787,replay,1695513572.4305735,replay,True,100,512,0.784
1053,7,8,0.718,replay,1695513572.4305735,replay,True,100,512,0.745
1054,7,9,0.684,replay,1695513572.4305735,replay,True,100,512,0.731
1055,7,10,0.643,replay,1695513572.4305735,replay,True,100,512,0.726
1056,8,0,0.1,replay,1695513572.4305735,replay,True,100,512,0.641
1057,8,1,0.1,replay,1695513572.4305735,replay,True,100,512,0.709
1058,8,2,0.1,replay,1695513572.4305735,replay,True,100,512,0.723
1059,8,3,0.1,replay,1695513572.4305735,replay,True,100,512,0.738
1060,8,4,0.1,replay,1695513572.4305735,replay,True,100,512,0.753
1061,8,5,0.1,replay,1695513572.4305735,replay,True,100,512,0.75
1062,8,6,0.1,replay,1695513572.4305735,replay,True,100,512,0.759
1063,8,7,0.1,replay,1695513572.4305735,replay,True,100,512,0.772
1064,8,8,0.843,replay,1695513572.4305735,replay,True,100,512,0.834
1065,8,9,0.797,replay,1695513572.4305735,replay,True,100,512,0.833
1066,8,10,0.77,replay,1695513572.4305735,replay,True,100,512,0.813
1067,9,0,0.1,replay,1695513572.4305735,replay,True,100,512,0.626
1068,9,1,0.1,replay,1695513572.4305735,replay,True,100,512,0.701
1069,9,2,0.1,replay,1695513572.4305735,replay,True,100,512,0.729
1070,9,3,0.1,replay,1695513572.4305735,replay,True,100,512,0.724
1071,9,4,0.1,replay,1695513572.4305735,replay,True,100,512,0.719
1072,9,5,0.1,replay,1695513572.4305735,replay,True,100,512,0.736
1073,9,6,0.1,replay,1695513572.4305735,replay,True,100,512,0.745
1074,9,7,0.1,replay,1695513572.4305735,replay,True,100,512,0.748
1075,9,8,0.1,replay,1695513572.4305735,replay,True,100,512,0.752
1076,9,9,0.8,replay,1695513572.4305735,replay,True,100,512,0.79
1077,9,10,0.75,replay,1695513572.4305735,replay,True,100,512,0.799
1078,10,0,0.1,replay,1695513572.4305735,replay,True,100,512,0.604
1079,10,1,0.1,replay,1695513572.4305735,replay,True,100,512,0.648
1080,10,2,0.1,replay,1695513572.4305735,replay,True,100,512,0.669
1081,10,3,0.1,replay,1695513572.4305735,replay,True,100,512,0.671
1082,10,4,0.1,replay,1695513572.4305735,replay,True,100,512,0.67
1083,10,5,0.1,replay,1695513572.4305735,replay,True,100,512,0.685
1084,10,6,0.1,replay,1695513572.4305735,replay,True,100,512,0.711
1085,10,7,0.1,replay,1695513572.4305735,replay,True,100,512,0.71
1086,10,8,0.1,replay,1695513572.4305735,replay,True,100,512,0.703
1087,10,9,0.1,replay,1695513572.4305735,replay,True,100,512,0.721
1088,10,10,0.795,replay,1695513572.4305735,replay,True,100,512,0.788
1089,0,0,0.8281,replay,1695518409.4135432,replay,True,1000,128,0.8236
1090,0,1,0.7875,replay,1695518409.4135432,replay,True,1000,128,0.7787
1091,0,2,0.7348,replay,1695518409.4135432,replay,True,1000,128,0.7397
1092,0,3,0.7085,replay,1695518409.4135432,replay,True,1000,128,0.7189
1093,0,4,0.687,replay,1695518409.4135432,replay,True,1000,128,0.7087
1094,0,5,0.6706,replay,1695518409.4135432,replay,True,1000,128,0.7014
1095,0,6,0.6404,replay,1695518409.4135432,replay,True,1000,128,0.692
1096,0,7,0.6473,replay,1695518409.4135432,replay,True,1000,128,0.6837
1097,0,8,0.6326,replay,1695518409.4135432,replay,True,1000,128,0.6741
1098,0,9,0.6257,replay,1695518409.4135432,replay,True,1000,128,0.668
1099,0,10,0.6004,replay,1695518409.4135432,replay,True,1000,128,0.6667
1100,1,0,0.1,replay,1695518409.4135432,replay,True,1000,128,0.652
1101,1,1,0.84,replay,1695518409.4135432,replay,True,1000,128,0.842
1102,1,2,0.805,replay,1695518409.4135432,replay,True,1000,128,0.808
1103,1,3,0.767,replay,1695518409.4135432,replay,True,1000,128,0.797
1104,1,4,0.775,replay,1695518409.4135432,replay,True,1000,128,0.803
1105,1,5,0.754,replay,1695518409.4135432,replay,True,1000,128,0.792
1106,1,6,0.749,replay,1695518409.4135432,replay,True,1000,128,0.788
1107,1,7,0.748,replay,1695518409.4135432,replay,True,1000,128,0.78
1108,1,8,0.719,replay,1695518409.4135432,replay,True,1000,128,0.769
1109,1,9,0.746,replay,1695518409.4135432,replay,True,1000,128,0.789
1110,1,10,0.703,replay,1695518409.4135432,replay,True,1000,128,0.771
1111,2,0,0.1,replay,1695518409.4135432,replay,True,1000,128,0.436
1112,2,1,0.1,replay,1695518409.4135432,replay,True,1000,128,0.538
1113,2,2,0.793,replay,1695518409.4135432,replay,True,1000,128,0.794
1114,2,3,0.737,replay,1695518409.4135432,replay,True,1000,128,0.751
1115,2,4,0.717,replay,1695518409.4135432,replay,True,1000,128,0.737
1116,2,5,0.698,replay,1695518409.4135432,replay,True,1000,128,0.724
1117,2,6,0.669,replay,1695518409.4135432,replay,True,1000,128,0.73
1118,2,7,0.668,replay,1695518409.4135432,replay,True,1000,128,0.715
1119,2,8,0.66,replay,1695518409.4135432,replay,True,1000,128,0.715
1120,2,9,0.67,replay,1695518409.4135432,replay,True,1000,128,0.717
1121,2,10,0.64,replay,1695518409.4135432,replay,True,1000,128,0.702
1122,3,0,0.1,replay,1695518409.4135432,replay,True,1000,128,0.54
1123,3,1,0.1,replay,1695518409.4135432,replay,True,1000,128,0.612
1124,3,2,0.1,replay,1695518409.4135432,replay,True,1000,128,0.625
1125,3,3,0.821,replay,1695518409.4135432,replay,True,1000,128,0.815
1126,3,4,0.786,replay,1695518409.4135432,replay,True,1000,128,0.793
1127,3,5,0.745,replay,1695518409.4135432,replay,True,1000,128,0.766
1128,3,6,0.747,replay,1695518409.4135432,replay,True,1000,128,0.773
1129,3,7,0.734,replay,1695518409.4135432,replay,True,1000,128,0.764
1130,3,8,0.731,replay,1695518409.4135432,replay,True,1000,128,0.788
1131,3,9,0.713,replay,1695518409.4135432,replay,True,1000,128,0.765
1132,3,10,0.715,replay,1695518409.4135432,replay,True,1000,128,0.771
1133,4,0,0.1,replay,1695518409.4135432,replay,True,1000,128,0.55
1134,4,1,0.1,replay,1695518409.4135432,replay,True,1000,128,0.654
1135,4,2,0.1,replay,1695518409.4135432,replay,True,1000,128,0.678
1136,4,3,0.1,replay,1695518409.4135432,replay,True,1000,128,0.698
1137,4,4,0.829,replay,1695518409.4135432,replay,True,1000,128,0.83
1138,4,5,0.784,replay,1695518409.4135432,replay,True,1000,128,0.801
1139,4,6,0.769,replay,1695518409.4135432,replay,True,1000,128,0.793
1140,4,7,0.735,replay,1695518409.4135432,replay,True,1000,128,0.788
1141,4,8,0.706,replay,1695518409.4135432,replay,True,1000,128,0.773
1142,4,9,0.723,replay,1695518409.4135432,replay,True,1000,128,0.772
1143,4,10,0.694,replay,1695518409.4135432,replay,True,1000,128,0.764
1144,5,0,0.1,replay,1695518409.4135432,replay,True,1000,128,0.539
1145,5,1,0.1,replay,1695518409.4135432,replay,True,1000,128,0.589
1146,5,2,0.1,replay,1695518409.4135432,replay,True,1000,128,0.658
1147,5,3,0.1,replay,1695518409.4135432,replay,True,1000,128,0.655
1148,5,4,0.1,replay,1695518409.4135432,replay,True,1000,128,0.676
1149,5,5,0.808,replay,1695518409.4135432,replay,True,1000,128,0.801
1150,5,6,0.788,replay,1695518409.4135432,replay,True,1000,128,0.778
1151,5,7,0.767,replay,1695518409.4135432,replay,True,1000,128,0.778
1152,5,8,0.726,replay,1695518409.4135432,replay,True,1000,128,0.766
1153,5,9,0.736,replay,1695518409.4135432,replay,True,1000,128,0.755
1154,5,10,0.725,replay,1695518409.4135432,replay,True,1000,128,0.763
1155,6,0,0.1,replay,1695518409.4135432,replay,True,1000,128,0.56
1156,6,1,0.1,replay,1695518409.4135432,replay,True,1000,128,0.616
1157,6,2,0.1,replay,1695518409.4135432,replay,True,1000,128,0.657
1158,6,3,0.1,replay,1695518409.4135432,replay,True,1000,128,0.661
1159,6,4,0.1,replay,1695518409.4135432,replay,True,1000,128,0.673
1160,6,5,0.1,replay,1695518409.4135432,replay,True,1000,128,0.705
1161,6,6,0.858,replay,1695518409.4135432,replay,True,1000,128,0.851
1162,6,7,0.792,replay,1695518409.4135432,replay,True,1000,128,0.812
1163,6,8,0.767,replay,1695518409.4135432,replay,True,1000,128,0.799
1164,6,9,0.748,replay,1695518409.4135432,replay,True,1000,128,0.786
1165,6,10,0.715,replay,1695518409.4135432,replay,True,1000,128,0.772
1166,7,0,0.1,replay,1695518409.4135432,replay,True,1000,128,0.542
1167,7,1,0.1,replay,1695518409.4135432,replay,True,1000,128,0.584
1168,7,2,0.1,replay,1695518409.4135432,replay,True,1000,128,0.626
1169,7,3,0.1,replay,1695518409.4135432,replay,True,1000,128,0.631
1170,7,4,0.1,replay,1695518409.4135432,replay,True,1000,128,0.636
1171,7,5,0.1,replay,1695518409.4135432,replay,True,1000,128,0.631
1172,7,6,0.1,replay,1695518409.4135432,replay,True,1000,128,0.657
1173,7,7,0.787,replay,1695518409.4135432,replay,True,1000,128,0.78
1174,7,8,0.714,replay,1695518409.4135432,replay,True,1000,128,0.747
1175,7,9,0.712,replay,1695518409.4135432,replay,True,1000,128,0.747
1176,7,10,0.664,replay,1695518409.4135432,replay,True,1000,128,0.728
1177,8,0,0.1,replay,1695518409.4135432,replay,True,1000,128,0.528
1178,8,1,0.1,replay,1695518409.4135432,replay,True,1000,128,0.596
1179,8,2,0.1,replay,1695518409.4135432,replay,True,1000,128,0.614
1180,8,3,0.1,replay,1695518409.4135432,replay,True,1000,128,0.665
1181,8,4,0.1,replay,1695518409.4135432,replay,True,1000,128,0.669
1182,8,5,0.1,replay,1695518409.4135432,replay,True,1000,128,0.68
1183,8,6,0.1,replay,1695518409.4135432,replay,True,1000,128,0.705
1184,8,7,0.1,replay,1695518409.4135432,replay,True,1000,128,0.71
1185,8,8,0.849,replay,1695518409.4135432,replay,True,1000,128,0.85
1186,8,9,0.792,replay,1695518409.4135432,replay,True,1000,128,0.812
1187,8,10,0.758,replay,1695518409.4135432,replay,True,1000,128,0.782
1188,9,0,0.1,replay,1695518409.4135432,replay,True,1000,128,0.542
1189,9,1,0.1,replay,1695518409.4135432,replay,True,1000,128,0.621
1190,9,2,0.1,replay,1695518409.4135432,replay,True,1000,128,0.652
1191,9,3,0.1,replay,1695518409.4135432,replay,True,1000,128,0.666
1192,9,4,0.1,replay,1695518409.4135432,replay,True,1000,128,0.679
1193,9,5,0.1,replay,1695518409.4135432,replay,True,1000,128,0.696
1194,9,6,0.1,replay,1695518409.4135432,replay,True,1000,128,0.688
1195,9,7,0.1,replay,1695518409.4135432,replay,True,1000,128,0.716
1196,9,8,0.1,replay,1695518409.4135432,replay,True,1000,128,0.74
1197,9,9,0.815,replay,1695518409.4135432,replay,True,1000,128,0.814
1198,9,10,0.767,replay,1695518409.4135432,replay,True,1000,128,0.784
1199,10,0,0.1,replay,1695518409.4135432,replay,True,1000,128,0.51
1200,10,1,0.1,replay,1695518409.4135432,replay,True,1000,128,0.544
1201,10,2,0.1,replay,1695518409.4135432,replay,True,1000,128,0.59
1202,10,3,0.1,replay,1695518409.4135432,replay,True,1000,128,0.594
1203,10,4,0.1,replay,1695518409.4135432,replay,True,1000,128,0.604
1204,10,5,0.1,replay,1695518409.4135432,replay,True,1000,128,0.633
1205,10,6,0.1,replay,1695518409.4135432,replay,True,1000,128,0.623
1206,10,7,0.1,replay,1695518409.4135432,replay,True,1000,128,0.631
1207,10,8,0.1,replay,1695518409.4135432,replay,True,1000,128,0.637
1208,10,9,0.1,replay,1695518409.4135432,replay,True,1000,128,0.64
1209,10,10,0.806,replay,1695518409.4135432,replay,True,1000,128,0.794
1210,0,0,0.8441,replay,1695519481.3751044,replay,True,1000,256,0.8409
1211,0,1,0.808,replay,1695519481.3751044,replay,True,1000,256,0.8117
1212,0,2,0.7638,replay,1695519481.3751044,replay,True,1000,256,0.7827
1213,0,3,0.7516,replay,1695519481.3751044,replay,True,1000,256,0.768
1214,0,4,0.7122,replay,1695519481.3751044,replay,True,1000,256,0.7487
1215,0,5,0.7175,replay,1695519481.3751044,replay,True,1000,256,0.7485
1216,0,6,0.6847,replay,1695519481.3751044,replay,True,1000,256,0.7348
1217,0,7,0.6733,replay,1695519481.3751044,replay,True,1000,256,0.7343
1218,0,8,0.6494,replay,1695519481.3751044,replay,True,1000,256,0.734
1219,0,9,0.6645,replay,1695519481.3751044,replay,True,1000,256,0.7233
1220,0,10,0.6307,replay,1695519481.3751044,replay,True,1000,256,0.7037
1221,1,0,0.1,replay,1695519481.3751044,replay,True,1000,256,0.661
1222,1,1,0.839,replay,1695519481.3751044,replay,True,1000,256,0.827
1223,1,2,0.815,replay,1695519481.3751044,replay,True,1000,256,0.809
1224,1,3,0.788,replay,1695519481.3751044,replay,True,1000,256,0.792
1225,1,4,0.767,replay,1695519481.3751044,replay,True,1000,256,0.79
1226,1,5,0.757,replay,1695519481.3751044,replay,True,1000,256,0.791
1227,1,6,0.737,replay,1695519481.3751044,replay,True,1000,256,0.771
1228,1,7,0.743,replay,1695519481.3751044,replay,True,1000,256,0.79
1229,1,8,0.728,replay,1695519481.3751044,replay,True,1000,256,0.788
1230,1,9,0.72,replay,1695519481.3751044,replay,True,1000,256,0.789
1231,1,10,0.712,replay,1695519481.3751044,replay,True,1000,256,0.77
1232,2,0,0.1,replay,1695519481.3751044,replay,True,1000,256,0.515
1233,2,1,0.1,replay,1695519481.3751044,replay,True,1000,256,0.616
1234,2,2,0.791,replay,1695519481.3751044,replay,True,1000,256,0.786
1235,2,3,0.733,replay,1695519481.3751044,replay,True,1000,256,0.735
1236,2,4,0.702,replay,1695519481.3751044,replay,True,1000,256,0.736
1237,2,5,0.695,replay,1695519481.3751044,replay,True,1000,256,0.735
1238,2,6,0.655,replay,1695519481.3751044,replay,True,1000,256,0.715
1239,2,7,0.65,replay,1695519481.3751044,replay,True,1000,256,0.716
1240,2,8,0.638,replay,1695519481.3751044,replay,True,1000,256,0.718
1241,2,9,0.646,replay,1695519481.3751044,replay,True,1000,256,0.709
1242,2,10,0.643,replay,1695519481.3751044,replay,True,1000,256,0.714
1243,3,0,0.1,replay,1695519481.3751044,replay,True,1000,256,0.635
1244,3,1,0.1,replay,1695519481.3751044,replay,True,1000,256,0.663
1245,3,2,0.1,replay,1695519481.3751044,replay,True,1000,256,0.668
1246,3,3,0.84,replay,1695519481.3751044,replay,True,1000,256,0.825
1247,3,4,0.793,replay,1695519481.3751044,replay,True,1000,256,0.813
1248,3,5,0.758,replay,1695519481.3751044,replay,True,1000,256,0.769
1249,3,6,0.757,replay,1695519481.3751044,replay,True,1000,256,0.789
1250,3,7,0.756,replay,1695519481.3751044,replay,True,1000,256,0.776
1251,3,8,0.75,replay,1695519481.3751044,replay,True,1000,256,0.777
1252,3,9,0.737,replay,1695519481.3751044,replay,True,1000,256,0.768
1253,3,10,0.734,replay,1695519481.3751044,replay,True,1000,256,0.774
1254,4,0,0.1,replay,1695519481.3751044,replay,True,1000,256,0.649
1255,4,1,0.1,replay,1695519481.3751044,replay,True,1000,256,0.71
1256,4,2,0.1,replay,1695519481.3751044,replay,True,1000,256,0.727
1257,4,3,0.1,replay,1695519481.3751044,replay,True,1000,256,0.761
1258,4,4,0.856,replay,1695519481.3751044,replay,True,1000,256,0.844
1259,4,5,0.804,replay,1695519481.3751044,replay,True,1000,256,0.822
1260,4,6,0.768,replay,1695519481.3751044,replay,True,1000,256,0.805
1261,4,7,0.772,replay,1695519481.3751044,replay,True,1000,256,0.805
1262,4,8,0.778,replay,1695519481.3751044,replay,True,1000,256,0.792
1263,4,9,0.778,replay,1695519481.3751044,replay,True,1000,256,0.791
1264,4,10,0.757,replay,1695519481.3751044,replay,True,1000,256,0.793
1265,5,0,0.1,replay,1695519481.3751044,replay,True,1000,256,0.602
1266,5,1,0.1,replay,1695519481.3751044,replay,True,1000,256,0.668
1267,5,2,0.1,replay,1695519481.3751044,replay,True,1000,256,0.699
1268,5,3,0.1,replay,1695519481.3751044,replay,True,1000,256,0.716
1269,5,4,0.1,replay,1695519481.3751044,replay,True,1000,256,0.73
1270,5,5,0.822,replay,1695519481.3751044,replay,True,1000,256,0.823
1271,5,6,0.814,replay,1695519481.3751044,replay,True,1000,256,0.819
1272,5,7,0.79,replay,1695519481.3751044,replay,True,1000,256,0.801
1273,5,8,0.756,replay,1695519481.3751044,replay,True,1000,256,0.805
1274,5,9,0.762,replay,1695519481.3751044,replay,True,1000,256,0.782
1275,5,10,0.762,replay,1695519481.3751044,replay,True,1000,256,0.78
1276,6,0,0.1,replay,1695519481.3751044,replay,True,1000,256,0.622
1277,6,1,0.1,replay,1695519481.3751044,replay,True,1000,256,0.703
1278,6,2,0.1,replay,1695519481.3751044,replay,True,1000,256,0.731
1279,6,3,0.1,replay,1695519481.3751044,replay,True,1000,256,0.735
1280,6,4,0.1,replay,1695519481.3751044,replay,True,1000,256,0.727
1281,6,5,0.1,replay,1695519481.3751044,replay,True,1000,256,0.745
1282,6,6,0.838,replay,1695519481.3751044,replay,True,1000,256,0.85
1283,6,7,0.811,replay,1695519481.3751044,replay,True,1000,256,0.826
1284,6,8,0.801,replay,1695519481.3751044,replay,True,1000,256,0.824
1285,6,9,0.769,replay,1695519481.3751044,replay,True,1000,256,0.816
1286,6,10,0.756,replay,1695519481.3751044,replay,True,1000,256,0.802
1287,7,0,0.1,replay,1695519481.3751044,replay,True,1000,256,0.599
1288,7,1,0.1,replay,1695519481.3751044,replay,True,1000,256,0.663
1289,7,2,0.1,replay,1695519481.3751044,replay,True,1000,256,0.661
1290,7,3,0.1,replay,1695519481.3751044,replay,True,1000,256,0.703
1291,7,4,0.1,replay,1695519481.3751044,replay,True,1000,256,0.683
1292,7,5,0.1,replay,1695519481.3751044,replay,True,1000,256,0.701
1293,7,6,0.1,replay,1695519481.3751044,replay,True,1000,256,0.687
1294,7,7,0.799,replay,1695519481.3751044,replay,True,1000,256,0.783
1295,7,8,0.755,replay,1695519481.3751044,replay,True,1000,256,0.772
1296,7,9,0.725,replay,1695519481.3751044,replay,True,1000,256,0.736
1297,7,10,0.689,replay,1695519481.3751044,replay,True,1000,256,0.752
1298,8,0,0.1,replay,1695519481.3751044,replay,True,1000,256,0.661
1299,8,1,0.1,replay,1695519481.3751044,replay,True,1000,256,0.684
1300,8,2,0.1,replay,1695519481.3751044,replay,True,1000,256,0.71
1301,8,3,0.1,replay,1695519481.3751044,replay,True,1000,256,0.717
1302,8,4,0.1,replay,1695519481.3751044,replay,True,1000,256,0.748
1303,8,5,0.1,replay,1695519481.3751044,replay,True,1000,256,0.76
1304,8,6,0.1,replay,1695519481.3751044,replay,True,1000,256,0.747
1305,8,7,0.1,replay,1695519481.3751044,replay,True,1000,256,0.75
1306,8,8,0.826,replay,1695519481.3751044,replay,True,1000,256,0.824
1307,8,9,0.804,replay,1695519481.3751044,replay,True,1000,256,0.81
1308,8,10,0.77,replay,1695519481.3751044,replay,True,1000,256,0.81
1309,9,0,0.1,replay,1695519481.3751044,replay,True,1000,256,0.628
