index,task,phase,cl_result,run,tstamp,algorithm,manager,gem_memory_strength,gem_patterns_per_experience,dense_size,ridge_result
208,7,10,0.741,gem,1695878806.0062895,gem,True,1,20000,128,0.741
209,8,0,0.1,gem,1695878806.0062895,gem,True,1,20000,128,0.531
210,8,1,0.1,gem,1695878806.0062895,gem,True,1,20000,128,0.588
211,8,2,0.1,gem,1695878806.0062895,gem,True,1,20000,128,0.623
212,8,3,0.1,gem,1695878806.0062895,gem,True,1,20000,128,0.68
213,8,4,0.1,gem,1695878806.0062895,gem,True,1,20000,128,0.699
214,8,5,0.1,gem,1695878806.0062895,gem,True,1,20000,128,0.733
215,8,6,0.1,gem,1695878806.0062895,gem,True,1,20000,128,0.712
216,8,7,0.1,gem,1695878806.0062895,gem,True,1,20000,128,0.714
217,8,8,0.835,gem,1695878806.0062895,gem,True,1,20000,128,0.835
218,8,9,0.821,gem,1695878806.0062895,gem,True,1,20000,128,0.811
219,8,10,0.809,gem,1695878806.0062895,gem,True,1,20000,128,0.807
220,9,0,0.1,gem,1695878806.0062895,gem,True,1,20000,128,0.536
221,9,1,0.1,gem,1695878806.0062895,gem,True,1,20000,128,0.623
222,9,2,0.1,gem,1695878806.0062895,gem,True,1,20000,128,0.668
223,9,3,0.1,gem,1695878806.0062895,gem,True,1,20000,128,0.668
224,9,4,0.1,gem,1695878806.0062895,gem,True,1,20000,128,0.692
225,9,5,0.1,gem,1695878806.0062895,gem,True,1,20000,128,0.71
226,9,6,0.1,gem,1695878806.0062895,gem,True,1,20000,128,0.699
227,9,7,0.1,gem,1695878806.0062895,gem,True,1,20000,128,0.708
228,9,8,0.1,gem,1695878806.0062895,gem,True,1,20000,128,0.727
229,9,9,0.79,gem,1695878806.0062895,gem,True,1,20000,128,0.778
230,9,10,0.793,gem,1695878806.0062895,gem,True,1,20000,128,0.786
231,10,0,0.1,gem,1695878806.0062895,gem,True,1,20000,128,0.518
232,10,1,0.1,gem,1695878806.0062895,gem,True,1,20000,128,0.569
233,10,2,0.1,gem,1695878806.0062895,gem,True,1,20000,128,0.59
234,10,3,0.1,gem,1695878806.0062895,gem,True,1,20000,128,0.618
235,10,4,0.1,gem,1695878806.0062895,gem,True,1,20000,128,0.635
236,10,5,0.1,gem,1695878806.0062895,gem,True,1,20000,128,0.661
237,10,6,0.1,gem,1695878806.0062895,gem,True,1,20000,128,0.666
238,10,7,0.1,gem,1695878806.0062895,gem,True,1,20000,128,0.644
239,10,8,0.1,gem,1695878806.0062895,gem,True,1,20000,128,0.671
240,10,9,0.1,gem,1695878806.0062895,gem,True,1,20000,128,0.682
241,10,10,0.792,gem,1695878806.0062895,gem,True,1,20000,128,0.788
242,0,0,0.827,gem,1695878806.0600555,gem,True,1,15000,128,0.8251
243,0,1,0.7424,gem,1695878806.0600555,gem,True,1,15000,128,0.7565
244,0,2,0.7289,gem,1695878806.0600555,gem,True,1,15000,128,0.7307
